Date,px_SPY,px_QQQ,px_TLT,px_GLD,ret_SPY,ret_QQQ,ret_TLT,ret_GLD,w_ew_SPY,w_ew_QQQ,w_ew_TLT,w_ew_GLD,w_minvar_SPY,w_minvar_QQQ,w_minvar_TLT,w_minvar_GLD,w_rp_SPY,w_rp_QQQ,w_rp_TLT,w_rp_GLD,ret_ew,ret_minvar,ret_rp
2013-06-20,128.20323181152344,63.89971923828125,78.5047378540039,123.5999984741211,-0.02477795862965837,-0.023777026474166574,-0.01641307279908255,-0.053526288841325154,0.25,0.25,0.25,0.25,0.42498198388253255,0.14550757616251384,0.42951043995495364,0.0,0.07090649693833904,0.07793458384495269,0.8360187443403828,0.015140174876325393,-0.029623586686058162,-0.02103950962454606,-0.018142004796841412
2013-06-21,128.61477661132812,63.56037139892578,77.17345428466797,125.05000305175781,0.003210096921813399,-0.005310631148316092,-0.016958002863620036,0.011731428766484253,0.25,0.25,0.25,0.25,0.42498198388253255,0.14550757616251384,0.42951043995495364,0.0,0.07090649693833904,0.07793458384495269,0.8360187443403828,0.015140174876325393,-0.001831777080909619,-0.006692142978707958,-0.014185857478430238
2013-06-24,126.9896240234375,62.92868423461914,77.49385833740234,123.93000030517578,-0.012635815500436687,-0.009938380635663102,0.004151739166067481,-0.008956439178321896,0.25,0.25,0.25,0.25,0.42498198388253255,0.14550757616251384,0.42951043995495364,0.0,0.07090649693833904,0.07793458384495269,0.8360187443403828,0.015140174876325393,-0.006844724037088551,-0.005032888300829185,0.0016648247369872866
2013-06-25,128.2104949951172,63.388912200927734,76.80328369140625,123.47000122070312,0.00961394272223659,0.007313484651811697,-0.008911346793308295,-0.003711765378358045,0.25,0.25,0.25,0.25,0.42498198388253255,0.14550757616251384,0.42951043995495364,0.0,0.07090649693833904,0.07793458384495269,0.8360187443403828,0.015140174876325393,0.0010760788005954869,0.0013224033942309974,-0.006254585350456499
2013-06-26,129.4798583984375,63.957489013671875,77.3016586303711,118.27999877929688,0.009900620096417567,0.008969657200329939,0.00648897957237482,-0.04203452166594779,0.25,0.25,0.25,0.25,0.42498198388253255,0.14550757616251384,0.42951043995495364,0.0,0.07090649693833904,0.07793458384495269,0.8360187443403828,0.015140174876325393,-0.0041688161992063655,0.008299822719460873,0.0061895633349759414
2013-06-27,130.2399139404297,64.22819519042969,78.09185791015625,115.94000244140625,0.005870067757205444,0.004232595446327592,0.010222281045269677,-0.019783533666219544,0.25,0.25,0.25,0.25,0.42498198388253255,0.14550757616251384,0.42951043995495364,0.0,0.07090649693833904,0.07793458384495269,0.8360187443403828,0.015140174876325393,0.00013535264564579208,0.007501124174350641,0.00899258391053033
2013-06-28,129.706298828125,64.3184814453125,78.6258316040039,119.11000061035156,-0.004097170338647205,0.0014057106013196652,0.006837763988942092,0.02734171211137726,0.25,0.25,0.25,0.25,0.42498198388253255,0.14550757616251384,0.42951043995495364,0.0,0.07090649693833904,0.07793458384495269,0.8360187443403828,0.015140174876325393,0.007872004090747953,0.001400208982759674,0.005949494641562795
2013-07-01,130.46632385253906,64.7155532836914,78.7842788696289,121.12999725341797,0.00585958454817348,0.006173526324879441,0.002015206229207367,0.016959085154188536,0.25,0.25,0.25,0.25,0.42498198388253255,0.14550757616251384,0.42951043995495364,0.0,0.07090649693833904,0.07793458384495269,0.8360187443403828,0.015140174876325393,0.007751850564112206,0.004254064832025698,0.0028381275151161097
2013-07-02,130.34506225585938,64.74261474609375,78.73430633544922,120.05000305175781,-0.0009294474857491908,0.0004181601026218562,-0.0006342957617518907,-0.00891599295095069,0.25,0.25,0.25,0.25,0.42498198388253255,0.14550757616251384,0.42951043995495364,0.0,0.07090649693833904,0.07793458384495269,0.8360187443403828,0.015140174876325393,-0.002515394023957479,-0.0006065896251195657,-0.000698587570477945
2013-07-03,130.40162658691406,65.00433349609375,78.498779296875,120.73999786376953,0.0004339583723060869,0.004042449490592848,-0.002991415680615117,0.005747561803178369,0.25,0.25,0.25,0.25,0.37796870591427095,0.12970879479338007,0.47045919721378454,0.021863302078564364,0.028821176557958825,0.032754356623817524,0.0824504138676192,0.8559740529506046,0.0018081384963655467,-0.0005122127479485164,-0.0020680434035344904
2013-07-05,131.8085174560547,65.50067901611328,75.82295227050781,118.08999633789062,0.010788905828585715,0.007635575865866828,-0.03408749856156945,-0.021948000437012505,0.25,0.25,0.25,0.25,0.37796870591427095,0.12970879479338007,0.47045919721378454,0.021863302078564364,0.028821176557958825,0.032754356623817524,0.0824504138676192,0.8559740529506046,-0.009402754326032353,-0.011448362854500384,-0.021036399917652833
2013-07-08,132.56045532226562,65.5638656616211,76.55792999267578,119.51000213623047,0.005704774476821273,0.0009646716103854924,0.009693340870530198,0.01202477637713506,0.25,0.25,0.25,0.25,0.37796870591427095,0.12970879479338007,0.47045919721378454,0.021863302078564364,0.028821176557958825,0.032754356623817524,0.0824504138676192,0.8559740529506046,0.007096890833718006,0.007104575301121082,0.011288132048267351
2013-07-09,133.51454162597656,65.9609375,76.63642120361328,120.62000274658203,0.007197367430516799,0.006056260325286722,0.0010252525237426369,0.009287930637690511,0.25,0.25,0.25,0.25,0.37796870591427095,0.12970879479338007,0.47045919721378454,0.021863302078564364,0.028821176557958825,0.032754356623817524,0.0824504138676192,0.8559740529506046,0.005891702729309167,0.004191334193927809,0.008440565634337987
2013-07-10,133.5630645751953,66.33993530273438,76.0370101928711,120.94999694824219,0.0003634281976168108,0.0057457916321213,-0.00782149011303157,0.0027358165656277134,0.25,0.25,0.25,0.25,0.37796870591427095,0.12970879479338007,0.47045919721378454,0.021863302078564364,0.028821176557958825,0.032754356623817524,0.0824504138676192,0.8559740529506046,0.00025588657058356334,-0.0027372337823042027,0.0018955770333831156
2013-07-11,135.3822784423828,67.6575698852539,76.92894744873047,124.23999786376953,0.013620635861969932,0.019861861132463687,0.011730304145270098,0.027201331116488037,0.25,0.25,0.25,0.25,0.37796870591427095,0.12970879479338007,0.47045919721378454,0.021863302078564364,0.028821176557958825,0.032754356623817524,0.0824504138676192,0.8559740529506046,0.01810353306404794,0.01383777257071976,0.025293927306757186
2013-07-12,135.4388885498047,67.9554214477539,76.86477661132812,124.12999725341797,0.00041815005681100637,0.004402339058366289,-0.000834157225992338,-0.0008853880573321815,0.25,0.25,0.25,0.25,0.37796870591427095,0.12970879479338007,0.47045919721378454,0.021863302078564364,0.028821176557958825,0.032754356623817524,0.0824504138676192,0.8559740529506046,0.000775235957963194,0.0003172752839387106,-0.000670398452270662
2013-07-15,135.9563446044922,68.10880279541016,77.27147674560547,124.18000030517578,0.003820586983753982,0.002257087725872964,0.005291111900758594,0.0004028281065351358,0.25,0.25,0.25,0.25,0.37796870591427095,0.12970879479338007,0.47045919721378454,0.021863302078564364,0.028821176557958825,0.032754356623817524,0.0824504138676192,0.8559740529506046,0.002942903679230169,0.004234885856526417,0.0009651080413490266
2013-07-16,135.4469451904297,68.0185546875,77.53550720214844,124.88999938964844,-0.003746786628784249,-0.0013250579103739613,0.0034169200287477164,0.0057174994582687155,0.25,0.25,0.25,0.25,0.37796870591427095,0.12970879479338007,0.47045919721378454,0.021863302078564364,0.028821176557958825,0.032754356623817524,0.0824504138676192,0.8559740529506046,0.0010156437369645555,0.00014448511345399153,0.005024369436263176
2013-07-17,135.79466247558594,68.19003295898438,77.67822265625,123.31999969482422,0.0025671844032169044,0.0025210513847611082,0.0018406464244760112,-0.01257106015291043,0.25,0.25,0.25,0.25,0.37796870591427095,0.12970879479338007,0.47045919721378454,0.021863302078564364,0.028821176557958825,0.032754356623817524,0.0824504138676192,0.8559740529506046,-0.0014105444851141014,0.0018884220570992614,-0.0104521745584252
2013-07-18,136.53842163085938,68.0185546875,76.7077865600586,124.01000213623047,0.005477086814123844,-0.00251471166742967,-0.012493026526699591,0.0055952192921973065,0.25,0.25,0.25,0.25,0.37796870591427095,0.12970879479338007,0.47045919721378454,0.021863302078564364,0.028821176557958825,0.032754356623817524,0.0824504138676192,0.8559740529506046,-0.0009838580219520277,-0.00401114206526113,0.0038347956504360806
2013-07-19,136.78106689453125,67.31462097167969,77.92085266113281,125.11000061035156,0.0017771207603958228,-0.010349142510516773,0.015814119471749377,0.008870239941716207,0.25,0.25,0.25,0.25,0.37796870591427095,0.12970879479338007,0.47045919721378454,0.021863302078564364,0.028821176557958825,0.032754356623817524,0.0824504138676192,0.8559740529506046,0.004028084415836158,0.006963151918553307,0.008608815135612874
2013-07-22,137.04782104492188,67.51318359375,78.03502655029297,128.83999633789062,0.0019502271509281854,0.002949769592461182,0.0014652546174858117,0.029813729592696125,0.25,0.25,0.25,0.25,0.37796870591427095,0.12970879479338007,0.47045919721378454,0.021863302078564364,0.028821176557958825,0.032754356623817524,0.0824504138676192,0.8559740529506046,0.009044745238392826,0.002460904978461417,0.025793415448901215
2013-07-23,136.7567901611328,67.01683044433594,77.70675659179688,129.7100067138672,-0.002123571769110155,-0.007351944064744265,-0.004206700157710963,0.006752642042110235,0.25,0.25,0.25,0.25,0.37796870591427095,0.12970879479338007,0.47045919721378454,0.021863302078564364,0.028821176557958825,0.032754356623817524,0.0824504138676192,0.8559740529506046,-0.001732393487363787,-0.0035877012038336977,0.005131230173223484
2013-07-24,136.2555389404297,67.23340606689453,76.7220687866211,127.4800033569336,-0.0036652748292244075,0.0032316601833100034,-0.012671842814756307,-0.017192222970528803,0.25,0.25,0.25,0.25,0.37796870591427095,0.12970879479338007,0.47045919721378454,0.021863302078564364,0.028821176557958825,0.032754356623817524,0.0824504138676192,0.8559740529506046,-0.0075744201077998785,-0.007303648198519425,-0.01576068204271149
2013-07-25,136.58700561523438,67.6575698852539,76.69351959228516,128.6699981689453,0.0024326840389923277,0.00630882537673827,-0.0003721118941062418,0.009334756673011979,0.25,0.25,0.25,0.25,0.37796870591427095,0.12970879479338007,0.47045919721378454,0.021863302078564364,0.028821176557958825,0.032754356623817524,0.0824504138676192,0.8559740529506046,0.004426038548659084,0.001766813716291877,0.008236383055496243
2013-07-26,136.73260498046875,68.0185546875,77.16443634033203,128.77999877929688,0.0010659825550647373,0.005335468046787861,0.0061402417120812736,0.0008549048878288001,0.25,0.25,0.25,0.25,0.37796870591427095,0.12970879479338007,0.47045919721378454,0.021863302078564364,0.028821176557958825,0.032754356623817524,0.0824504138676192,0.8559740529506046,0.003349149300440668,0.004002389407247842,0.0014435245667171175
2013-07-29,136.31211853027344,67.89220428466797,76.60071563720703,128.47000122070312,-0.0030752463924414997,-0.001857587292357632,-0.007305447040897417,-0.002407187152758228,0.25,0.25,0.25,0.25,0.37796870591427095,0.12970879479338007,0.47045919721378454,0.021863302078564364,0.028821176557958825,0.032754356623817524,0.0824504138676192,0.8559740529506046,-0.003661366969613694,-0.0048928361182626594,-0.002812303171236588
2013-07-30,136.31211853027344,68.25320434570312,76.57220458984375,128.1199951171875,0.0,0.005317253502648223,-0.0003722034073194713,-0.0027244189319679535,0.25,0.25,0.25,0.25,0.37796870591427095,0.12970879479338007,0.47045919721378454,0.021863302078564364,0.028821176557958825,0.032754356623817524,0.0824504138676192,0.8559740529506046,0.0005551577908401994,0.00045502323313345084,-0.0021885570226234125
2013-07-31,136.4091339111328,68.37954711914062,76.85049438476562,127.95999908447266,0.0007117150104143377,0.0018510892587191297,0.003634344817581292,-0.0012487983048118378,0.25,0.25,0.25,0.25,0.37796870591427095,0.12970879479338007,0.47045919721378454,0.021863302078564364,0.028821176557958825,0.032754356623817524,0.0824504138676192,0.8559740529506046,0.0012370876954757304,0.002191616648973571,-0.0006881420102437132
2013-08-01,137.9857940673828,69.07442474365234,75.36968231201172,126.61000061035156,0.011558318061583472,0.010162068246825307,-0.01926873840706811,-0.010550160079556559,0.25,0.25,0.25,0.25,0.37796870591427095,0.12970879479338007,0.47045919721378454,0.021863302078564364,0.028821176557958825,0.032754356623817524,0.0824504138676192,0.8559740529506046,-0.002024628044553972,-0.003609024393922198,-0.009953402405987325
2013-08-02,138.22027587890625,69.46248626708984,76.19951629638672,126.36000061035156,0.0016993184922278193,0.00561802034367509,0.011010182860260675,-0.001974567560183438,0.25,0.25,0.25,0.25,0.3035456251475817,0.3350298774396949,0.3290205787796535,0.0324039186330699,0.28414801787071586,0.2893780073650004,0.2720905061618675,0.15438346860241628,0.004088238533995037,0.006507667081918709,-0.000549393463579046
2013-08-05,138.01812744140625,69.50759887695312,75.6129150390625,125.69999694824219,-0.0014625092897159186,0.0006494528527214438,-0.00769822809691556,-0.005223200846164788,0.25,0.25,0.25,0.25,0.3035456251475817,0.3350298774396949,0.3290205787796535,0.0324039186330699,0.28414801787071586,0.2893780073650004,0.2720905061618675,0.15438346860241628,-0.003433621345018706,-0.0029284798262290924,-0.003128622386669501
2013-08-06,137.23382568359375,69.09248352050781,75.83466339111328,123.97000122070312,-0.005682599614644568,-0.005972229844684707,0.0029326782592129508,-0.013762893950199584,0.25,0.25,0.25,0.25,0.3035456251475817,0.3350298774396949,0.3290205787796535,0.0324039186330699,0.28414801787071586,0.2893780073650004,0.2720905061618675,0.15438346860241628,-0.005621261287578977,-0.003206863882894184,-0.0046697407829146605
2013-08-07,136.78912353515625,68.96611785888672,76.39981079101562,124.1500015258789,-0.0032404703885673403,-0.0018289350039586427,0.00745236247687453,0.0014519666322767577,0.25,0.25,0.25,0.25,0.3035456251475817,0.3350298774396949,0.3290205787796535,0.0324039186330699,0.28414801787071586,0.2893780073650004,0.2720905061618675,0.15438346860241628,0.0009587309291563262,0.0009026515439359263,0.0008018499184945451
2013-08-08,137.29043579101562,69.3090591430664,76.60723876953125,126.86000061035156,0.003664854652939864,0.004972605314415235,0.002715032620735469,0.02182842570410881,0.25,0.25,0.25,0.25,0.3035456251475817,0.3350298774396949,0.3290205787796535,0.0324039186330699,0.28414801787071586,0.2893780073650004,0.2720905061618675,0.15438346860241628,0.008295229573049845,0.004379050080430143,0.00658900647706758
2013-08-09,136.8942413330078,69.02928924560547,76.72886657714844,126.86000061035156,-0.0028858125165462933,-0.004036555984455736,0.0015876803494132563,0.0,0.25,0.25,0.25,0.25,0.3035456251475817,0.3350298774396949,0.3290205787796535,0.0324039186330699,0.28414801787071586,0.2893780073650004,0.2720905061618675,0.15438346860241628,-0.0013336720378971934,-0.001705963113663401,-0.0015560956840270966
2013-08-12,136.73260498046875,69.19178771972656,76.20665740966797,129.1300048828125,-0.0011807388752450576,0.0023540510976858275,-0.006805902273499642,0.017893774724416334,0.25,0.25,0.25,0.25,0.3035456251475817,0.3350298774396949,0.3290205787796535,0.0324039186330699,0.28414801787071586,0.2893780073650004,0.2720905061618675,0.15438346860241628,0.0030652961683393654,-0.001229184154213994,0.001256387618720852
2013-08-13,137.13681030273438,69.57980346679688,75.10501098632812,127.73999786376953,0.002956173637760795,0.005607829481759197,-0.014456039154396527,-0.010764399957271187,0.25,0.25,0.25,0.25,0.3035456251475817,0.3350298774396949,0.3290205787796535,0.0324039186330699,0.28414801787071586,0.2893780073650004,0.2720905061618675,0.15438346860241628,-0.004164108998036931,-0.002329019110894722,-0.0031324230127171802
2013-08-14,136.4333953857422,69.318115234375,75.21947479248047,129.0,-0.005129293261520229,-0.003760979758253402,0.001524050188517867,0.009863802703161229,0.25,0.25,0.25,0.25,0.3035456251475817,0.3350298774396949,0.3290205787796535,0.0324039186330699,0.28414801787071586,0.2893780073650004,0.2720905061618675,0.15438346860241628,0.0006243949679763661,-0.0019959453817729672,-0.0006083356793882269
2013-08-15,134.52525329589844,68.14490509033203,74.20365142822266,131.69000244140625,-0.013985887285505205,-0.016925015056687087,-0.013504792037704605,0.020852732103924465,0.25,0.25,0.25,0.25,0.3035456251475817,0.3350298774396949,0.3290205787796535,0.0324039186330699,0.28414801787071586,0.2893780073650004,0.2720905061618675,0.15438346860241628,-0.005890740568993108,-0.01368338487760081,-0.009326997871175274
2013-08-16,134.08055114746094,68.11782836914062,73.94609832763672,132.5800018310547,-0.0033057150054892626,-0.00039734036103677983,-0.0034708952407156435,0.006758291238125214,0.25,0.25,0.25,0.25,0.3035456251475817,0.3350298774396949,0.3290205787796535,0.0324039186330699,0.28414801787071586,0.2893780073650004,0.2720905061618675,0.15438346860241628,-0.00010391484227911807,-0.0020595570619659836,-0.000955323128091817
